ReviewText,Review,Recommend
Spicy food ...... :)..I like it very much...........,5,TRUE
"Best restutant of Dhaka in terms of food taste, quantity, price, customer service and hospitality. They are best of the best. Keep it up Hakka Dhaka, you will be solely your's competitor only. I will surely refer others to visit you.",5,TRUE
My favourite Chinese in Dhaka. The food is prepared with lot of care! Tastes delicious. Service is excellent. Great job! Thanks to Shumi... For introducing me to Hakka Dhaka.,5,TRUE
"Went to Hakka Dhaka at Banani yesterday and had to say , the service and the behavior of the man in charge was not good . Went there at noon and maybe they were busy about Iftar services , but as I with my friends went there , the man In charge acted like we are not welcome there at all . never had to experience such bad service like that in other restaurants !",1,FALSE
I like the food... Love thr Soup.. The spice level is awesome!!! Been thr several tyms n still dn mind dropping by,4,TRUE
Loved the food..........totally worth the price !!,5,TRUE
"Awesome food, quality, quantity, price, interior,service, everything worth the money. Or even more. Highly recommend.",5,TRUE
"The food taste, quality, quantity, their service & behavior , environment all are great in my opinion.",5,TRUE
food is not good at all !!!................ .......,1,FALSE
Excellent food with reasonable price. Service is also awesome,5,TRUE
Tasty food with great service :) You actually get more than expected :D,5,TRUE
"Great food , Great service, Great place to take ur family n Friends ... Simply JOSH",5,TRUE
Very good food..,4,TRUE
"Great food, courteous hosts and good service. Would recommend this place to anyone",5,TRUE
Great place !! One of the best place for spicy dish. Loved the wrapped prawn & Mongolian beef dish !!!,5,TRUE
Fallen in love with their foods. awesome Foods.want to go there again and again <3,5,TRUE
The place is full of awesomeness..Platter is too good..Extremely satisfied with the quantity as well as quality of food..Hoping to come next week again,5,TRUE
A 'Never say No' place to me.. Absolutely recommend to everyone!!,5,TRUE
Excellent atmosphere and hospitality. Each n every single item of MEGA platter is too Good. I love the Wrapped Prawns most.... need to talk with the chef for the recipe :p :D,5,TRUE
Aaah! Thank you hakka dhaka. Had some real good food for sehri! :D amazed by your well behavior and service. (Y),5,TRUE
Good Food with unique tastes; Great Quantity for price; wrapped prawn and dry chili beef cut the best for me.,4,TRUE
Food was really good... liked it ... would like to visit u guys more....,5,TRUE
Worst food & unnecessarily expensive with too poor quantity ... Just yakk!!!,1,FALSE
Gud Food Indeed Better taste and gud quantity as well,4,TRUE
I just love your each n every dish of hakka pls try to open ur branch in bailyrood.,5,TRUE
"দুইটি শব্দ ""বেশী জোস""............... Quickest feedback ,unique flavor & a good price according to its aweeesome service!! Keep it up!!",5,TRUE
Place is small but doesn't matter.......... the food is superb!! :D,5,TRUE
Love the food for sure :) Will visit the Uttara branch soon hopefully :),5,TRUE
SAID THIS BEFORE AND SAYING IT AGAIN........ AWESOME...!!!!!!! :P :P :D,4,TRUE
Awwwweeeesssoooommeee foooodd ....... and service !,5,TRUE
I love Hakka Dhaka,5,TRUE
Excellent food. ..enjoyed it. A must go restaurant. .,5,TRUE
"Authentic taste, Elegant atmosphere, Brilliant cooking (must be hack of a chef; hats off to that) and commendable service! I appreciated that a limped manager with his walking stick moved around persistently to check of everything was ok! I can vouch for this place for a trial to anyone!",5,TRUE
Had dinner around a few hours back... Thumbs up for the amazing service and interior and crucially the food... Reasonably priced and thanks for serving with a smile.... I will always keep coming back.,5,TRUE
Awesome food!! Perfect quality and quantity !!,5,TRUE
"Very Best of the Best!!! Delicious, Yummy, Cost effective!! Proper Chinese Dining!!!",5,TRUE
You must go there for the world class food with a very good price and the is amazing.And the service is 10/10 Hope the quality of food and the test level won't change in future.If it is continue like this id love to say that its a one of the best food lovers place....Healthy Food Lovely Food #youhavetobujhtehobe,5,TRUE
Amazing food! Out of this world service! I'll keep coming back here for sure! :D,5,TRUE
"Good food, friendly staffs. Definitely will visit again.",5,TRUE
Foods are different in taste and flavour. I would like to say very good in my honest openion.,5,TRUE
"brilliant service , tasty food and awesome environment :) hope u guys open another branch deep inside dhaka ( e.g. dhanmondi :3 ) (Y) (Y) (Y)",5,TRUE
"great chinese food, it is surely the next big chinese joint for Dhaka that don't hurt people's pockets!",5,TRUE
Satisfaction guaranteed :-). I'm sure the restaurant will not fail to meet ur taste.,5,TRUE
"Can I put in a standing order to have the prawns with vegetables delivered to London on a weekly basis, please? Thanks. :)",5,TRUE
excellent service with very good food.1star deducted for Mongolian beef as it was too spicy and full of garlic.,4,TRUE
"Had dinner here tonight. Great food, nice ambiance and warm hospitality :) planning to visit them again very soon :) *big thumbs up*",5,TRUE
Superb Monogolian beef n all.. thanks for the wonderful dishes..,5,TRUE
I simply love the food! Hakka Dhaka is one of the best in town. Superb!,5,TRUE
Brilliant! Food was 10/10 and the owner with glasses has a good sense of customer service. Keep up the good work,5,TRUE
Amaaaaaaaazing Food!!! Absolutely affordable & good service too!! Totally love it!!,5,TRUE
Great food and service! Best wings I've had in Dhaka!,5,TRUE
"Heard a lot about this place and decided to try it out... I have to say, the food was simply brilliant! Their wings are amazing and the beef is one of the best in town. Really worth the money. Will definitely be dropping by again :)",5,TRUE
"Delicious Food, Perfect environment and Fantastic service. no doubt, one of the best! 5★",5,TRUE
loved the chicken wings- could eat a bucket load if I had the chance.,5,TRUE
Absolutely delicious and mouth watering food and great value for money!! Can't wait to have it again!,5,TRUE
God that was delicious!,5,TRUE
Much better,5,TRUE
In love with their chicken wings and noodles.,5,TRUE
Amazing....the food tastes really good... :-),5,TRUE
"EXCELLENT all the way !!! I had plattter B . The jumbo chicken roll gave me great start and then came ...mongolian Beef , which was just stunning!!... but the chili oyster fish dissapointed me... nevertheless i would still give 5 out of 5 to food and service...... but I just have one request ..that I hope u guys expand... the place is too small!!!",5,TRUE
Really loved it........it was awesome food. Owner welcomed and entertained in different style which is rare now a days. Wishing Hakka Dhaka all the best......,5,TRUE
Food was too Good.. Perfect Hakka Chinese.. (Y) ..Um definitely going bck.. :D.,5,TRUE
"Very good. . . .tasty food, good service. Cheers !!",4,TRUE
"all are spicy except the noodle and rice, the dishes are very tasty, price reasonable, service always good, not much moving space inside the restaurant now however good news is HD is opening new branch at rd 11 in a month or two, highly recommended and a must visit place",5,TRUE
Amazing Food n service!...A must try Restaurant!...keep up the gud quality!,5,TRUE
Excellent food and great service!!,5,TRUE
amazing food!! i'll certainly be returning soon!,4,TRUE
Great food. Will visit again,4,TRUE
Nice taste...,3,FALSE
Great food great service,5,TRUE
Good food at a very reasonable price! Great ambience.,5,TRUE
"Hearing all the high praise, today we booked a table at 9:15 pm and the receiver warmly confirmed the availability. Once we reached on time there was no free table and we were asked to wait. After sometime we left, till now didn't get a call. Food may be great, perhaps need to work on service.",1,FALSE
Had dinner at Hakka Dhaka last night and simply loved it! The owner himself came over at the table to explain the menu & to suggest what we should order! Now that you don't see everyday! The food was seriously Hakka and seriously good! The Buffalo Wings & Honey-Glazed Chicken were actually good enough to write home or statuses about. I'm definitely going back; and this time with more people!,5,TRUE
Amazing food! Absolutely love it!,5,TRUE
Jossssssss.....awwwwwwsummmmm.......Jhakkkkkkaaaaaas. what a combination of food. Like the price which is affordable.........,5,TRUE
Really nice experience after a long time in a new place! Great place to meet your loved one with typical hakka Chinese food with amazing taste & warm hospitality..moreover the food is quite a lot in quantity and reasonable in price! Best among all the newly opened restaurant in Banani!,5,TRUE
"The worst food ever tasted. I've eaten Hakka cuisine in so many far eastern countries. .....this one has burnt my lips, tongue, throat and stomach.",1,FALSE
Food too sweet and spicy.,1,FALSE
Amazing food!!!!Simply loveeee Hakka Dhaka!!,5,TRUE
"Chinese as it should be! The exterior of the shop reminded me of Chinatown in Leicester sq. and the food had the authenticity that most shops fail to deliver. The wings, crispy beef and prawns in particular, insanely good. And to go with it the pricing is reasonable. If the owners manage to keep the quality consistent and continue to give personal attention to customers, then Hakka Dhaka is definitely going places.",5,TRUE
Loved the food and the place!!!,5,TRUE
"Great food, cozy setup, good pricing & location. First time to get a reservation confirmed over facebook message. Awaiting full launch and new menu for soups etc. They're a hit even with soft launch and two set menu! Had Platter A with parents, wife & kids, gotta visit again for Platter B. Brought back home leftovers for visiting relatives and they loved it too. Compliments to the Chef who seemed busy training staff!",5,TRUE
Best wishes for Shohel & Shajib...hope you will do the best.,5,TRUE
"Excellent food, awesome value, immaculate service. Would recommend to all food lovers.",5,TRUE
Good food. The beef was amazing. But space is bit narrow. Not ideal for kids.,4,TRUE
Great food Adeep,5,TRUE
Great food (liked the honey chicken)... Excellent service... Keep it up!,5,TRUE
ohh i loved thr food besh bhalo chilo,5,TRUE
MouthWaterilicious!,4,TRUE
good food and great location,5,TRUE
Amazing food just like seating in tangra kolkatta and eating real hakka chines ......,5,TRUE
Great food. Good job!,4,TRUE
Great Hakka Chinese food in Banani. Try it out! Inexpensive & good portions as well.,5,TRUE
Great going. Love hakkah,5,TRUE
Finally a new place where the food is different and unique compared to every other new places that have opened recently. Not to mention that it is absolutely delicious. It is cheap compared to the quantity and quality of food. First experience was very good.,5,TRUE
"It will make you, want to come back again.",5,TRUE
still drooolin,5,TRUE
Awesome,5,TRUE
Good Food.. Good Place.. Good Interior.. & um luving it... keep it up Indian Masala..!!!!!!,5,TRUE
Just wowwwwwww......Osthir...............................i like this food......,5,TRUE
"সাতক্ষীরা তে প্রথম এসে ই ইনডিয়ান মাসালার নাম শুনলাম।গেলাম,খেলাম।মনোরম পরিবেশ আর সুস্বাদু খাবারের সাথে সাথে বাকি সব কিছু ভালো ছিলো।আরো যাবো আরো খাবো।",2,FALSE
"Its an awesome place to hangouts with friends and family. Food quality and service standard are impressive. Best wishes for tree house.... Suggesting the authority to keep some options of online payment system like Dmoney, Ipay, Upaye etc for hassle-free and secured online payment of bill. ... We the employees of Dmoney and Square Group wish to pay the bill with Dmoney Account instantly. Cash transaction is too much main stream & hazard full to us. Best wishes from Zaman, Dmoney Bangladesh Ltd.",5,TRUE
very freshly served food n they r yam :) specially the chicken steak platter.,5,TRUE
"Food test is very bad, if that food would have been in a small restaurant no body said good words about that but as it has a fancy name that's why (may b) people say many many good words. it is the most worst food they serve, total bill was 1272 tk.",1,FALSE
"Nice place for taking photos. A lot of em. BUT, this place is small. REALLY small. Not an ideal place to go there with your gang. I went there yesterday. For some strange reason, EVERYTHING was salty. and they even refused to change the food when we complained about it. not very professional attitude from them.",4,TRUE
Food was good . Bt if your upper floor is pre booked then say it to your customers before they sit there . It’s kind of annoying that after placing order you will came and told that place is reserved! You should’ve say that earlier.Hopefully next time we won’t have to face that situation ☺️,3,FALSE
"Very very bad food quality and no hygiene.. there was big hair in chicken, it felt like they marinated the chicken with the hair! Yuck! 🤮",1,FALSE
"one of the worst experiences of going to a restaurant in bangladesh was yesterday - completely ruined my lunch! a juice took 20 minutes to arrive and even after the chef being told how to modify an item on the menu, the wrong food was served! things got from bad to worse and I'M NOT GOING BACK THERE AGAIN! places like this should be shut down!",1,FALSE
"The Sirloin Steak Bento was good. It has few other items like chicken wings, Prawn spring Roll, Fried Prawn. Taste of steak was just OK, nothing to say ""wow"". Mashed potato was too soft. However it is a good deal to share between Two. Their potato wedges is very good.",4,TRUE
"Didn't have a good experience at all. The foods and services are no value for money, not even half. The worst part was, we found hair in one of the chickens",1,FALSE
"I think they have the worst service ever. They have no generator. So when the electricity goes down, they can't provide you any fried food. Moreover, they can't even provide you extra fans. But their food is really good. So if you only care for quality food, then it's worth a try.",2,FALSE
"This place is amazing...specially at night! Foods are delicious .. we tried lemon chicken, it was so good,yum yum! staffs are also co-operative...they really take care of customer issues. Overall a nice place to chill!! :D",5,TRUE
Joey and Levi are the best! My favorite place in savannah! Always quick and wonderful service! Great drinks!,5,TRUE
"Shitty service! no lie.. the scheme is to rob customers off with overpriced juices and not even an option for soft drinks, on top of that water temperature is normal. Who wants to sit in a tiny area with a big group, eat some spicy food and combine it with terrible service and normal water Chicken steak was good. that's about it. Never visiting again.",1,FALSE
Improve ur food for gods sake,2,FALSE
Ya honestly food is yummy but according 2 da price food limit ws shit.....Environment ws good....lighting and decorations not enough.....food is good bt limitless.......n juices r not at all good....evn thy dont hav a large water bottle.....,2,FALSE
I just hated this place and regretted why I wasted my weekend dinner by going there. The food was so spicy that none of us could even eat. When I asked the manager why the food was done spicy without asking us in Advence they have replied that their food taste like this. So if the food is like this I don't want to visit this Resturant even again.,1,FALSE
"I went there yesterday with my friends. We ordered Chicken steak with fried rice and beef steak also. It was awesome in one words. I think, i ate one of the best steak in dhaka City. They served nicely and did not take long time to serve. But negative thing is that they have no sufficient soft drinks so that it was very tough to choice one for drinking. Anyway though food was little bit costly but taste was good so that anybody should consider that cost!!",5,TRUE
Best Chicken steak <3 This is literally best but please don't increase the price range all of a sudden... :) just keep the signature Chicken steak always as it is.... Best of luck :),5,TRUE
Best chicken steak ! And impressive service �,5,TRUE
Food was good!But I was a bit too spicy.,5,TRUE
Expensive food but very little place and service is not up to the mark at all,2,FALSE
"For me,this is the best place for CHICKEN STEAK � even the environment without any AC & entire decoration is nicely settled... each & every item in a platter just worthy � but little bit disappoint that they don't serve any regular soft drink also their mentioned drinks are too expensive & don't have much varieties as well.. better to concentrate on it as well �",4,TRUE
"I didnt like it coz its too much price high acording to the food n quantity, the taste of rice totally sucks!! N u shud giv sausages instead of mushroom!! N also the place is too small!! N plzz get some drinks instead of that tasteless highly priced juice.",2,FALSE
Amazing food and brilliant ambiance. The chicken steak is top notch. Mashed potato can be a little more creamy. Other than that it's amazing,5,TRUE
Visited there more than 5 times because I am a big fan of their chicken steak platter & lemon chicken but last week I found there food wasn't that good as before which is disappointing.should upgrade their service as well.,3,FALSE
One of the best stake in the town without any doubt.,4,TRUE
Good Food nice place to Hangout,5,TRUE
Yesterday was my birthday. Me and my daughters went there. It was a nice place. But few drinks were not available. Other than that it was a nice experience.,4,TRUE
I just hated this place and . The food was so spicy . I don't want to visit this Resturant even again.overpriced.....wrost service! and not even an option for soft drinks....,1,FALSE
It was awesome.The seafood platter to bento box full of yummy servings.Would love to go with family again.,5,TRUE
The quantity was less. The waiter doesn't hear your order properly,3,FALSE
Environment not so good....lighting and decorations not enough.....food is good bt not too good comparison to price....n juices r not at all good.... Soft drinks go well with those platters,3,FALSE
The food is too spicy. Only people who love street foods and can digest anything garbage can enjoy here. I got sick after eating their food. Not going there anymore.,1,FALSE
"Went there for seheri. Very limited menu, but the food tasted great. Bit pricey though, but worth the money. Will definitely go again.",4,TRUE
The place is very nice !! The environment and the place is cool !! The food was Tasty and specially the Chicken Steak is awesome.,4,TRUE
Jaaa-taaa obostha ! Management bole kisu ase ? Manus kano je ekhane jay ! Maaf chaisi bhai ar jaitam na. They are too late at everything,1,FALSE
"I would've given them a 1 star but just because their food is too good,I'm giving them a 2 star rating.Not to mention they have the worst service and can't provide you a fan when there's no electricity :) Food-10/10 Service-1/10",2,FALSE
Food was taste and enjoyed. Please ask before you mix sugar with juice. Thank you,5,TRUE
"Consistent food and a great place to hangout :), But the juice prices are really high",4,TRUE
just a horrible place.... I'll not visit there anymore... food is average bt price is damn f**king high..... a rubbish restaurant...,1,FALSE
Food is tasty but couldn't be satisfied with drinks. Quality of drinks have to be improved.,3,FALSE
Supper,5,TRUE
Limited items but quality of food is excellent. They should increase capacity as many guests were waiting....,4,TRUE
we took sirleon steak platter but steak was burnt outside and raw inside.,2,FALSE
Food was good specially the chicken steak. Loved the environment.,5,TRUE
food are not much as fresh i expect from this ...............................................,1,FALSE
Food is pretty good and it's matched by great service,5,TRUE
Service was not up to the mark compared to food price....,2,FALSE
Awesome :D,5,TRUE
The chicken steak was fucking good. Other foods were highly overpriced.,3,FALSE
"The iftar platter was what you call ""paisa wosool"". The wedges are love. <3",5,TRUE
"I just love everything about this place, the ambiance, the food, just EVERYTHING. <3",5,TRUE
Food quantity was good. Taste was ok. Expected much better taste. Overall Service 7/10 Food- 8/10 Price- 6/10 Environment-7/10,3,FALSE
Excellent food... Form steak to salad everything was A1.,5,TRUE
We just love their foods. And servers were very generous.,5,TRUE
...................Best bento and steak in town.. I love it.................,5,TRUE
Food was above average..But the place is hell too small,4,TRUE
They should have some more menu. food quality 9/10 environment 10/10,4,TRUE
"Environment, food,view everything is good.. Nice combination �",5,TRUE
Best chicken steak I have ever had. Service was excellent. So was the interior. LOVED IT.,5,TRUE
"Joghonno khabarer taste, joghonno. Taka panite fellam.",1,FALSE
Best chicken steak and BBq rice in dhaka. ..... <3,5,TRUE
sweet please..... Good Food.......,5,TRUE
"Orderd chicken steak n it was very tasty but the rice with the steak is a bit.........also if u go there with a group in a hot summer day,you'll definitely regret sitting in an open space without ac...but I was fine...there platter is also different......so,I liked it's steak,menu was good n restaurant is nice...",4,TRUE
Food was really good bt they take too much time for serve .Otherwise fine.,4,TRUE
"I went there with my husband yesterday. We ordered chicken steak and it was served very nicely. I think their chicken steak is one of the best steak in Dhaka city. The complementary appetizer was also nice. I really loved their ambience, service and the food. They offer a limited menu. Another negative thing is they didn't offer regular soft drinks. Although food was costly but worthy.",4,TRUE
Best place to eat quality food without thinking twice :D,5,TRUE
the food was good....wanted to have some fresh juice.....but they seemed to be costly...environment was ok.....service was ok......,4,TRUE
I would have given a 4 star but the place was too small and the seats didn't have cushions. There was not enough lighting. It was very uncomfortable! But food was good....better than expectation 🙂,3,FALSE
I ordered chicken steak and pineapple juice.both food was good and tasty..,5,TRUE
"I found it to be consistent. Went there on 25/2/17. It was probably my 3rd or 4th visit and the food quality remained good like before. Their chicken steak is something I crave for every single day. I tried their platter 'Epic Romance' and the chicken steak and the jumbo prawns were definitely highlight of the dish. The wedges were crispy on the outside, soft on the inside and the cheesy rice complimented the dish pretty well. I would also suggest their beef bento and their lemon chicken meal. Those are really good too.",5,TRUE
Very good food and also good service.....👍👍👍,5,TRUE
"I have never tasted any strawberry juice or orange juice worse than that >_< The Strawberry mujoto and Fizzy Orange were the total waste of money. The only 2-3 sip from those were just punishing! However, Mr. Crab Salad was eatable. .... Not recommended if you are a food lover and value your money",1,FALSE
The place should be more specious though. Not to mention the food was great,4,TRUE
Love the environment and the food. The service is also excellent.,5,TRUE
Really happy with their food n services :) Best of luck.,5,TRUE
"Food was good, well served and behaved . Atmost everything was good 😊",4,TRUE
"service was really good. even there was a huge customer pressure on 14th Fab, they arranged a table for me and my wife within very short time. Food taste was good. bt it seems to me a bit over priced. otherwise i could give a 5 Star :)",3,FALSE
It is really a great place to spend time with friends and loved one's. And the food! Tasty+Delicious... Food lovers....... You better give it a try.. �����,3,FALSE
Waited for 1 hour 30 mins for the food..they kept on saying 5 mins 5mins so later on decided to walk out,1,FALSE
Good taste... Good Presentation... The mouthwatering flavour of the steak,5,TRUE
They didn't take Amex card. Got really embarrassing after we were done eating and I didn't have cash to pay the bill. I had to call a friend and ask him to send money via Bkash and wait for 30 minutes for the transfer to happen. They didn't even have bank transfer facility to make things easy. Very bad experience on that end. Food was good though.,3,FALSE
"Love the place, the aesthetics, the food, and the service. In any aspect, one critical factor is style and originality; Treehouse has an abundance of it Ideal if you want to take someone out for a great meal and a meaningful conversation; the place itself is a great conversation starter Not ideal at all of you wanna skip class and go there for some ""hanky-panky"". You better stick to Argeela for it Be ready to spend about 1k-2k per person",5,TRUE
The restaurant is okay. The decor is decent. The stairs are totally unsafe. The menu... it has a lot of flaws. Starting with the lack of fizzy drinks to not being able to order extra sides. Not everyone wants to drink juice with a steak. I know I don't. I had to get those mini water bottles you all have that taste extremely bitter. Try to get Mum and some other mineral water brands since getting water is the only option for people who don't want those juices. Also what am I s...upposed to do if I want extra wedges? Order an entire lemon chicken platter for those 5 pieces of wedges that come with it? The menu is extremely inconvenient. The platters were decorated okay. Looked aesthetically pleasing. The wedges were the only decent sides. The rice was somewhat okay too. The mashed potato and mushrooms weren't up to the mark. I had expectations from this place and I am disappointed.,2,FALSE
"Environment was good but I didn't like the chicken steak at all (especially the rice ��) but the beef bento platter was really a great combination,must try...",4,TRUE
"I and my wife went to Tree House yesterday. We ordered the bento box of beef steak. The taste of all the elements of bento box was very good. It was definitely pricey compare to the quantity which wasn't even enough for 2 persons. We had one watermelon drink and our bill came down to around Tk.1620.00. After paying that bill, we couldn't fully satisfy our hunger. The service and presentation were okay.",3,FALSE
Pro. Good food Cons. Overpriced... Low quantity Bad service Not very clean atmosphere,3,FALSE
Their chicken steak is my favorite & i just wanna say their steak is excellent👌👌👌,5,TRUE
had been therere several times.the steak meal is simply great,5,TRUE
I loved it bcoz of its taste but now it's totally change and quantity reduces.....sad feelings,2,FALSE
Very nice environment with good service.. Foods are really yammy *_* but a little overpriced..,4,TRUE
food is very yummy but price is little bit high😞,4,TRUE
It was a bit pricey but the overall experience was very good.. creative n beautiful place...,4,TRUE
Mr. Crab Salad sucks. Big time... Lemon chicken and bbq chicken were ok. And overfuckinpriced.,2,FALSE
Love the place food quality and quantity was worthy staff were friendly but need bit training. The place is nice but need to be bit bigger than this. I didn't like the sitting arrangements overall nice experience good going.,4,TRUE
They don't maintain time this is their bad side yesterday they served our food after 1 an a half hours later that's really bad service !!! Food is also not satisfactory,2,FALSE
���� very nice place �........................,5,TRUE
I love their chicken steak. So delicious! Great place for hangout,5,TRUE
Only for the environment n interior i am giving 3 stars. Otherwise food was not up to the mark.,3,FALSE
Best stake in town. .. love the food. .. matha nosto man �,5,TRUE
I liked it... but the sauted veg of bar b q chicken and mashed potato served with lemon chicken and sirloin steak was awful... Rice was far better... Well... they should serve regular soft drinks too...,4,TRUE
Please work on the buffalo wings. The last time marination wasnt perfect or it was fried well enough,4,TRUE
Itz just owsm.Mouthwattering taste which was gud ...N Finally place was also damn toucy,4,TRUE
The standards have decreased from before and the size of the dishes have decreased enormously! I was disappointed!,2,FALSE
"Very expensive, insufficient quantity, not very spacious, stairs for restaurant is not safe, insufficient lighting inside, plates made of wood & must be very old so feeling health insecurity, however food seems to be ok with my family - they liked it. Need development of the mentioned issues to make me feel visit another time.",2,FALSE
taste was good i must say but their price is extremely high!!!! behavior is not up to the mark. . .there were no soft drinks except their extremely pricey juice menu...service was very poor!!!!!,1,FALSE
Best steak in Dhaka. Must try the chicken steak. <3,5,TRUE
Best steak in Town but Tree House really needs a bigger space so that people can get good seats....���,5,TRUE
"much hyped restaurant but the food taste was horrible, over cooked & salty. Ambiance was okay.",2,FALSE
Previously I Gave 5 Star Rating And Recommend All My Friends This Place. But Today i Went There For Hang Out. Food was Completely Disgusting. I Ordered Beef Bento & The Steak Was Fully Spicy Not Properly Cooked. Mash Potato Was Not Properly Blended. and Don't Want To Talk About The Rest Of The Food. This Restaurant Used To Be Awesome But Somehow They Let Their Customer Down. I Never Coming Back And Don't Recommend Anyone Anymore To Ruin Their Evening.,1,FALSE
Best chicken steak in town. A bit expensive but worth it. �,5,TRUE
good food...nice place...but sitting capacity very few...we need more from u,4,TRUE
"It was great visiting there.there customer service,food,decoration everything deserves 5* .",5,TRUE
Definitely a bit pricey but the food was worth it. Liked the ambience of the 2nd floor but not the 1st. 1st floor seemed to be very stuffy even on a rainy day. Maybe another AC could fix that? Ordered a beef bento as well as a chicken steak. Loved every bit of the food other than the veggies (this might be a personal preference). Had a great time. Thank you! ^_^,5,TRUE
"I went with a huge of hope. Lemon Chicken was just off bone drumstick of chicken, but not juice or burnt. Its a mild taste. I order chicken steak too, chicken with breast skin wasn't cooked perfectly. but potato wedges, salad was too good. Drinks price is HIGH",3,FALSE
"After a long time, wish to visit a restaurant again. Tree House: I was feeling disappointed when I was entering in the place. The place is really very small but food and ambience was good. We tried Beef Bento Box (1089tk) and Lemon Chicken (530tk) and Thai Papaya Juice (150tk). VAT applicable. Taste: 4/5 Service: 3.5/5 Price: 3.5/5",4,TRUE
"food was quite ok but menu is too short. Didn't get the point why don't they serve soft drinks when their juice aren't up to the mark. & the rest room, my goodness, it was overflowing. I was so shocked.",2,FALSE
Just awesome! Most importantly you will get exactly the same food as u see in the picture.....will definitely come here again,5,TRUE
Place is not so moderate. But food was very yummy ���,3,FALSE
Chicken steak was the best and also the mushroom...over all it was good and the ambiance was great� will go there again.,5,TRUE
"Though the ambience of the restaurant was good but the food which matters the most let the restaurant down. I had the beef bento. The steak was over cooked, mashed potato was horrible (which almost made me puke) and I didn't like the mushroom as well. To me the buffalo wings lacked flavours. The only good things in the platter were the prawns and the salad. Again I had their pineapple juice which was way too grainy. They really needs to improve.",1,FALSE
"yes good food..i liks all foods,,,thanks tree house...",5,TRUE
"We went to tree house and ordered the chicken steak meal however, I could hardly taste the flavours as the heat of the spice took over! Good service but if the food is going to be really hot, it should be stated on the menu.",3,FALSE
"Friendliest staff everrr, amazing food, love the place ��",5,TRUE
Food was good esp the beef bento and the watermelon juice! Loved their service! Small place but would be difficult to get a place during busy times,5,TRUE
You should go there and try their steak. <3 Liked their service as well. :),5,TRUE
steaks are super yummy here....loved it ...awesome,5,TRUE
the sitting arrangement is not good.. the place is too small.. they couldn't offer cold drinks and the food was not up to the mark,2,FALSE
Nice ambiance! Mouth watering food! Really worth going again & again!,5,TRUE
Absolutely brilliant food and hospitality! Definitely coming back again!,5,TRUE
Loved The Food .... Nice place In sha Allah will visit again,5,TRUE
You people made our day. Thank you for all your supports. Wonderful decoration and super tasty food and peaceful place. Just totally loved it. Spend one of the best days of my life till now.,5,TRUE
"I had visited this place before, and the first time was satisfactory and for the price, they have a standard and likable menu. But as I'm writing this now there's a notable callousness from their part which can be something anyone is likely to face trouble with. I have had dinner with my family yesterday and took three of their current iftar platters alongside one sea food platter from their usual menu. The food was nothing special but it didn't lack taste either. The icecrea...m that was with the iftar platter was melted though. However, the issue that occured is when we were provided with the bill, the sea food platter stated 1597tk (vat excl.) This was startling for us as in all their menues it had 597tk written on it. When heading out we pointed it out and they merely apologised. My concern is that it is a restaurant's responsibility to correctly and accurately list down information of every item. The customers decide on a menu weighting down on both the price and food combined, an error such as this does not only put the customers at inconvenience but is mainly very misleading.",3,FALSE
"Just had iftar and alhamdulillah, foods are delicious. I really like the service, despite getting into the last moment of azan, our sit was still reserved :)",4,TRUE
"Everything is too good... food, staffs, presentation... :)",5,TRUE
awesome food.... lovely presentation. service was great. to me it was 10 on 10.,5,TRUE
Steak is really too tasty. Really In love with the steak. <3 Nice decoration Friendly staffs & environment :) But Too limited menu & no soft drinks available there! If it is possible then increase the drink menu. :),4,TRUE
"Soothing Environment, Fresh and tasty food, Appreciable behavior of the waiters, Satisfying overall service. One Happy Customer! Will definitely come back soon.",4,TRUE
Service & Taste both are good..,4,TRUE
#WantJusticeForTonu er chk in a kono special offers nai apnader ?? Gutibazi te thakle dhorshon a keno thakbena ?? And offer thakle please janaben... And jodi na thake then apnara support er jonno hoile o akta HashTag diye diyen Thank you :) And by the way Food was good,1,FALSE
"I honestly had the best steak ever. I loved the steak, the sides, the drinks. The staffs, the environment- everything was perfect. They never disappoint me. Definitely coming back here again. One thing I had to mention especially is the behaviour of the staffs. Amazing crew there, tree house. So much love. <3",5,TRUE
"Oh God! I guess this is the first time I found a place with a proper knife which is actually useful! The place is great, good food, well served, too good service with behaviour is outstanding! I loved it! 5/5 indeed and will be back soon! ^_^",5,TRUE
Nice and clam environment :) And about food its simply amazing well cooked with perfect taste & texture :) Friendly environment and great service indeed,5,TRUE
Steak meal n fresh juices is Amazing!luv their enviroment and ofcours their behaviour ws so gUd...Tree house iz awesome!!!:),5,TRUE
"A splendid place to hang out with the dearest ones. Food is delicious, and I personally recommend everyone to try the Buffalo Wings, those are too tasty. Service was good, and it's really nice that they only serve food and beverage of their own, they even don't sell coke or any other beverages. Instead, you can go for their organic juices, which I liked a lot. Finally, this place is worth of giving a try.",4,TRUE
LOVED the food! The service was also great! And the tracks that were playing were my favorites so it was a bonus for me xD Great place and will visit again!,5,TRUE
The chicken steak meal was perfect. The live pineapple juice could use a bit more sugar though.,4,TRUE
Love the bbq chicken steak.,5,TRUE
"If you want a place to hang out with your closed ones and surrounded by a warm environment, Tree House is the place. Fantastic food, hospitality and great atmosphere. The sea food platter is a must try. Cheers!",5,TRUE
